frames=17648
samplerate=44100, outrate=32768
channels=2
num_items=35296
Read 35296 items
idx = 2592	 inval = -1724514304	 outidx = 963	 outval = -51
idx = 2594	 inval = -1724317696	 outidx = 964	 outval = -51
idx = 2597	 inval = -1724121088	 outidx = 965	 outval = -51
idx = 2600	 inval = -1723727872	 outidx = 966	 outval = -51
idx = 2605	 inval = -1723400192	 outidx = 968	 outval = -51
idx = 2608	 inval = -1722875904	 outidx = 969	 outval = -51
idx = 2610	 inval = -1722679296	 outidx = 970	 outval = -51
idx = 2613	 inval = -1722482688	 outidx = 971	 outval = -51
idx = 2616	 inval = -1722089472	 outidx = 972	 outval = -51
idx = 2618	 inval = -1721892864	 outidx = 973	 outval = -51
idx = 2621	 inval = -1721565184	 outidx = 974	 outval = -51
idx = 2624	 inval = -1721237504	 outidx = 975	 outval = -51
idx = 2627	 inval = -1720975360	 outidx = 976	 outval = -51
idx = 2629	 inval = -1720713216	 outidx = 977	 outval = -51
idx = 2635	 inval = -1720123392	 outidx = 979	 outval = -51
idx = 2637	 inval = -1719861248	 outidx = 980	 outval = -51
idx = 2640	 inval = -1719533568	 outidx = 981	 outval = -51
idx = 2643	 inval = -1719271424	 outidx = 982	 outval = -51
idx = 2645	 inval = -1719205888	 outidx = 983	 outval = -51
idx = 2648	 inval = -1718681600	 outidx = 984	 outval = -51
idx = 2651	 inval = -1718419456	 outidx = 985	 outval = -51
idx = 2653	 inval = -1718288384	 outidx = 986	 outval = -51
idx = 2656	 inval = -1717829632	 outidx = 987	 outval = -51
idx = 2659	 inval = -1717698560	 outidx = 988	 outval = -51
idx = 2664	 inval = -1716977664	 outidx = 990	 outval = -51
idx = 2667	 inval = -1716781056	 outidx = 991	 outval = -51
idx = 2670	 inval = -1716322304	 outidx = 992	 outval = -51
idx = 2672	 inval = -1716191232	 outidx = 993	 outval = -51
idx = 2675	 inval = -1715994624	 outidx = 994	 outval = -51
idx = 2678	 inval = -1715535872	 outidx = 995	 outval = -51
idx = 2680	 inval = -1715404800	 outidx = 996	 outval = -51
idx = 2683	 inval = -1715142656	 outidx = 997	 outval = -51
idx = 2686	 inval = -1714814976	 outidx = 998	 outval = -51
idx = 2688	 inval = -1714552832	 outidx = 999	 outval = -51
idx = 2694	 inval = -1713963008	 outidx = 1001	 outval = -51
idx = 2697	 inval = -1713700864	 outidx = 1002	 outval = -51
idx = 2699	 inval = -1713504256	 outidx = 1003	 outval = -51
idx = 2702	 inval = -1712979968	 outidx = 1004	 outval = -51
idx = 2705	 inval = -1712783360	 outidx = 1005	 outval = -51
idx = 2707	 inval = -1712652288	 outidx = 1006	 outval = -51
idx = 2710	 inval = -1712128000	 outidx = 1007	 outval = -51
idx = 2713	 inval = -1711996928	 outidx = 1008	 outval = -51
idx = 2715	 inval = -1711800320	 outidx = 1009	 outval = -51
idx = 2718	 inval = -1711341568	 outidx = 1010	 outval = -51
idx = 2723	 inval = -1710948352	 outidx = 1012	 outval = -50
idx = 2726	 inval = -1710620672	 outidx = 1013	 outval = -50
idx = 2729	 inval = -1710358528	 outidx = 1014	 outval = -50
idx = 2732	 inval = -1709965312	 outidx = 1015	 outval = -50
idx = 2734	 inval = -1709768704	 outidx = 1016	 outval = -50
idx = 2737	 inval = -1709506560	 outidx = 1017	 outval = -50
idx = 2740	 inval = -1709047808	 outidx = 1018	 outval = -50
idx = 2742	 inval = -1708785664	 outidx = 1019	 outval = -50
idx = 2745	 inval = -1708589056	 outidx = 1020	 outval = -50
idx = 2748	 inval = -1708261376	 outidx = 1021	 outval = -50
idx = 2753	 inval = -1707868160	 outidx = 1023	 outval = -50
idx = 2756	 inval = -1707409408	 outidx = 1024	 outval = -50
idx = 2758	 inval = -1707212800	 outidx = 1025	 outval = -50
idx = 2761	 inval = -1707016192	 outidx = 1026	 outval = -50
idx = 2764	 inval = -1706557440	 outidx = 1027	 outval = -50
idx = 2767	 inval = -1706491904	 outidx = 1028	 outval = -50
idx = 2769	 inval = -1706229760	 outidx = 1029	 outval = -50
idx = 2772	 inval = -1705836544	 outidx = 1030	 outval = -50
idx = 2775	 inval = -1705574400	 outidx = 1031	 outval = -50
idx = 2777	 inval = -1705377792	 outidx = 1032	 outval = -50
idx = 2783	 inval = -1704656896	 outidx = 1034	 outval = -50
idx = 2785	 inval = -1704394752	 outidx = 1035	 outval = -50
idx = 2788	 inval = -1704067072	 outidx = 1036	 outval = -50
idx = 2791	 inval = -1703804928	 outidx = 1037	 outval = -50
idx = 2793	 inval = -1703673856	 outidx = 1038	 outval = -50
idx = 2796	 inval = -1703215104	 outidx = 1039	 outval = -50
idx = 2799	 inval = -1703084032	 outidx = 1040	 outval = -50
idx = 2802	 inval = -1702625280	 outidx = 1041	 outval = -50
idx = 2804	 inval = -1702428672	 outidx = 1042	 outval = -50
idx = 2807	 inval = -1702297600	 outidx = 1043	 outval = -50
idx = 2812	 inval = -1701642240	 outidx = 1045	 outval = -50
idx = 2815	 inval = -1701380096	 outidx = 1046	 outval = -50
idx = 2818	 inval = -1701052416	 outidx = 1047	 outval = -50
idx = 2820	 inval = -1700855808	 outidx = 1048	 outval = -50
idx = 2823	 inval = -1700528128	 outidx = 1049	 outval = -50
idx = 2826	 inval = 66781184	 outidx = 1050	 outval = 1
idx = 2828	 inval = -405471232	 outidx = 1051	 outval = -12
idx = 2831	 inval = -820379648	 outidx = 1052	 outval = -24
idx = 2834	 inval = -1302593536	 outidx = 1053	 outval = -38
idx = 2836	 inval = -1433010176	 outidx = 1054	 outval = -42
idx = 2842	 inval = -1618149376	 outidx = 1056	 outval = -48
idx = 2845	 inval = -1644363776	 outidx = 1057	 outval = -49
idx = 2847	 inval = -1661927424	 outidx = 1058	 outval = -49
idx = 2850	 inval = -1681457152	 outidx = 1059	 outval = -50
idx = 2853	 inval = -1686568960	 outidx = 1060	 outval = -50
idx = 2855	 inval = -1690042368	 outidx = 1061	 outval = -50
idx = 2858	 inval = -1693646848	 outidx = 1062	 outval = -50
idx = 2861	 inval = -1694433280	 outidx = 1063	 outval = -50
idx = 2863	 inval = -1694957568	 outidx = 1064	 outval = -50
idx = 2866	 inval = -1695350784	 outidx = 1065	 outval = -50
idx = 2871	 inval = -1695285248	 outidx = 1067	 outval = -50
idx = 2874	 inval = -1695023104	 outidx = 1068	 outval = -50
idx = 2877	 inval = -1694892032	 outidx = 1069	 outval = -50
idx = 2880	 inval = -1694498816	 outidx = 1070	 outval = -50
idx = 2882	 inval = -1694367744	 outidx = 1071	 outval = -50
idx = 2885	 inval = -1694105600	 outidx = 1072	 outval = -50
idx = 2888	 inval = -1693777920	 outidx = 1073	 outval = -50
idx = 2890	 inval = -1693515776	 outidx = 1074	 outval = -50
idx = 2893	 inval = -1693319168	 outidx = 1075	 outval = -50
idx = 2896	 inval = -1692925952	 outidx = 1076	 outval = -50
idx = 2901	 inval = -1692532736	 outidx = 1078	 outval = -50
idx = 2904	 inval = -1692008448	 outidx = 1079	 outval = -50
idx = 2906	 inval = -1691811840	 outidx = 1080	 outval = -50
idx = 2909	 inval = -1691680768	 outidx = 1081	 outval = -50
idx = 2912	 inval = -1691222016	 outidx = 1082	 outval = -50
idx = 2915	 inval = -1691025408	 outidx = 1083	 outval = -50
idx = 2917	 inval = -1690763264	 outidx = 1084	 outval = -50
idx = 2920	 inval = -1690435584	 outidx = 1085	 outval = -50
idx = 2923	 inval = -1690238976	 outidx = 1086	 outval = -50
idx = 2925	 inval = -1689976832	 outidx = 1087	 outval = -50
idx = 2931	 inval = -1689387008	 outidx = 1089	 outval = -50
idx = 2933	 inval = -1689255936	 outidx = 1090	 outval = -50
idx = 2936	 inval = -1688731648	 outidx = 1091	 outval = -50
idx = 2939	 inval = -1688600576	 outidx = 1092	 outval = -50
idx = 2941	 inval = -1688403968	 outidx = 1093	 outval = -50
idx = 2944	 inval = -1687879680	 outidx = 1094	 outval = -50
idx = 2947	 inval = -1687683072	 outidx = 1095	 outval = -50
idx = 2950	 inval = -1687289856	 outidx = 1096	 outval = -50
idx = 2952	 inval = -1687093248	 outidx = 1097	 outval = -50
idx = 2955	 inval = -1686831104	 outidx = 1098	 outval = -50
idx = 2960	 inval = -1686241280	 outidx = 1100	 outval = -50
idx = 2963	 inval = -1686044672	 outidx = 1101	 outval = -50
idx = 2966	 inval = -1685651456	 outidx = 1102	 outval = -50
idx = 2968	 inval = -1685389312	 outidx = 1103	 outval = -50
idx = 2971	 inval = -1685323776	 outidx = 1104	 outval = -50
idx = 2974	 inval = -1684865024	 outidx = 1105	 outval = -50
idx = 2976	 inval = -1684668416	 outidx = 1106	 outval = -50
idx = 2979	 inval = -1684471808	 outidx = 1107	 outval = -50
idx = 2982	 inval = -1684078592	 outidx = 1108	 outval = -50
idx = 2985	 inval = -1683750912	 outidx = 1109	 outval = -50
idx = 2990	 inval = -1683161088	 outidx = 1111	 outval = -50
idx = 2993	 inval = -1682964480	 outidx = 1112	 outval = -50
idx = 2995	 inval = -1682767872	 outidx = 1113	 outval = -50
idx = 2998	 inval = -1682243584	 outidx = 1114	 outval = -50
idx = 3001	 inval = -1682112512	 outidx = 1115	 outval = -50
idx = 3003	 inval = -1681915904	 outidx = 1116	 outval = -50
idx = 3006	 inval = -1681588224	 outidx = 1117	 outval = -50
idx = 3009	 inval = -1681326080	 outidx = 1118	 outval = -50
idx = 3011	 inval = -1681129472	 outidx = 1119	 outval = -50
idx = 3014	 inval = -1680736256	 outidx = 1120	 outval = -50
idx = 3020	 inval = -1680080896	 outidx = 1122	 outval = -50
idx = 3022	 inval = -1679884288	 outidx = 1123	 outval = -50
idx = 3025	 inval = -1679622144	 outidx = 1124	 outval = -50
idx = 3028	 inval = -1679163392	 outidx = 1125	 outval = -50
idx = 3030	 inval = -1678966784	 outidx = 1126	 outval = -50
idx = 3033	 inval = -1678835712	 outidx = 1127	 outval = -50
idx = 3036	 inval = -1678376960	 outidx = 1128	 outval = -50
idx = 3038	 inval = -1678114816	 outidx = 1129	 outval = -50
idx = 3041	 inval = -1677918208	 outidx = 1130	 outval = -50
idx = 3044	 inval = -1677590528	 outidx = 1131	 outval = -49
idx = 3049	 inval = -1677262848	 outidx = 1133	 outval = -49
idx = 3052	 inval = -1676869632	 outidx = 1134	 outval = -49
idx = 3055	 inval = -1676673024	 outidx = 1135	 outval = -49
idx = 3057	 inval = -1676410880	 outidx = 1136	 outval = -49
idx = 3060	 inval = -1676017664	 outidx = 1137	 outval = -49
idx = 3063	 inval = -1675821056	 outidx = 1138	 outval = -49
idx = 3065	 inval = -1675493376	 outidx = 1139	 outval = -49
idx = 3068	 inval = -1675100160	 outidx = 1140	 outval = -49
idx = 3071	 inval = -1674838016	 outidx = 1141	 outval = -49
idx = 3073	 inval = -1674706944	 outidx = 1142	 outval = -49
idx = 3079	 inval = -1674051584	 outidx = 1144	 outval = -49
idx = 3081	 inval = -1673854976	 outidx = 1145	 outval = -49
idx = 3084	 inval = -1673461760	 outidx = 1146	 outval = -49
idx = 3087	 inval = -1673330688	 outidx = 1147	 outval = -49
idx = 3090	 inval = -1672871936	 outidx = 1148	 outval = -49
idx = 3092	 inval = -1672675328	 outidx = 1149	 outval = -49
idx = 3095	 inval = -1672478720	 outidx = 1150	 outval = -49
idx = 3098	 inval = -1672019968	 outidx = 1151	 outval = -49
idx = 3100	 inval = -1671823360	 outidx = 1152	 outval = -49
idx = 3103	 inval = -1671626752	 outidx = 1153	 outval = -49
idx = 3108	 inval = -1670971392	 outidx = 1155	 outval = -49
idx = 3111	 inval = -1670709248	 outidx = 1156	 outval = -49
idx = 3114	 inval = -1670381568	 outidx = 1157	 outval = -49
idx = 3116	 inval = -1670119424	 outidx = 1158	 outval = -49
idx = 3119	 inval = -1669857280	 outidx = 1159	 outval = -49
idx = 3122	 inval = -1669529600	 outidx = 1160	 outval = -49
idx = 3125	 inval = -1669332992	 outidx = 1161	 outval = -49
idx = 3127	 inval = -1669267456	 outidx = 1162	 outval = -49
idx = 3130	 inval = -1668743168	 outidx = 1163	 outval = -49
idx = 3133	 inval = -1668612096	 outidx = 1164	 outval = -49
idx = 3138	 inval = -1667956736	 outidx = 1166	 outval = -49
idx = 3141	 inval = -1667760128	 outidx = 1167	 outval = -49
idx = 3143	 inval = -1667497984	 outidx = 1168	 outval = -49
idx = 3146	 inval = -1667104768	 outidx = 1169	 outval = -49
idx = 3149	 inval = -1666842624	 outidx = 1170	 outval = -49
idx = 3151	 inval = -1666646016	 outidx = 1171	 outval = -49
idx = 3154	 inval = -1666252800	 outidx = 1172	 outval = -49
idx = 3157	 inval = -1666056192	 outidx = 1173	 outval = -49
idx = 3159	 inval = -1665794048	 outidx = 1174	 outval = -49
idx = 3162	 inval = -1665400832	 outidx = 1175	 outval = -49
idx = 3168	 inval = -1664876544	 outidx = 1177	 outval = -49
idx = 3170	 inval = -1664614400	 outidx = 1178	 outval = -49
idx = 3173	 inval = -1664483328	 outidx = 1179	 outval = -49
idx = 3176	 inval = -1664024576	 outidx = 1180	 outval = -49
idx = 3178	 inval = -1663827968	 outidx = 1181	 outval = -49
idx = 3181	 inval = -1663631360	 outidx = 1182	 outval = -49
idx = 3184	 inval = -1663172608	 outidx = 1183	 outval = -49
idx = 3186	 inval = -1663041536	 outidx = 1184	 outval = -49
idx = 3189	 inval = -1662713856	 outidx = 1185	 outval = -49
idx = 3192	 inval = -1662320640	 outidx = 1186	 outval = -49
idx = 3197	 inval = -1661927424	 outidx = 1188	 outval = -49
idx = 3200	 inval = -1661534208	 outidx = 1189	 outval = -49
idx = 3203	 inval = -1661337600	 outidx = 1190	 outval = -49
idx = 3205	 inval = -1661075456	 outidx = 1191	 outval = -49
idx = 3208	 inval = -1660813312	 outidx = 1192	 outval = -49
idx = 3211	 inval = -1660551168	 outidx = 1193	 outval = -49
idx = 3213	 inval = -1660420096	 outidx = 1194	 outval = -49
idx = 3216	 inval = 24707072	 outidx = 1195	 outval = 0
idx = 3219	 inval = -399179776	 outidx = 1196	 outval = -11
idx = 3221	 inval = -792526848	 outidx = 1197	 outval = -23
idx = 3227	 inval = -1389101056	 outidx = 1199	 outval = -41
idx = 3229	 inval = -1476132864	 outidx = 1200	 outval = -43
idx = 3232	 inval = -1574633472	 outidx = 1201	 outval = -46
idx = 3235	 inval = -1601503232	 outidx = 1202	 outval = -47
idx = 3238	 inval = -1631649792	 outidx = 1203	 outval = -48
idx = 3240	 inval = -1639907328	 outidx = 1204	 outval = -48
idx = 3243	 inval = -1645412352	 outidx = 1205	 outval = -49
idx = 3246	 inval = -1651507200	 outidx = 1206	 outval = -49
idx = 3248	 inval = -1653014528	 outidx = 1207	 outval = -49
idx = 3251	 inval = -1653866496	 outidx = 1208	 outval = -49
idx = 3256	 inval = -1655046144	 outidx = 1210	 outval = -49
idx = 3259	 inval = -1655111680	 outidx = 1211	 outval = -49
idx = 3262	 inval = -1654980608	 outidx = 1212	 outval = -49
idx = 3264	 inval = -1654849536	 outidx = 1213	 outval = -49
idx = 3267	 inval = -1654718464	 outidx = 1214	 outval = -49
idx = 3270	 inval = -1654325248	 outidx = 1215	 outval = -49
idx = 3273	 inval = -1654128640	 outidx = 1216	 outval = -49
idx = 3275	 inval = -1653932032	 outidx = 1217	 outval = -49
idx = 3278	 inval = -1653473280	 outidx = 1218	 outval = -49
idx = 3281	 inval = -1653407744	 outidx = 1219	 outval = -49
idx = 3286	 inval = -1652752384	 outidx = 1221	 outval = -49
idx = 3289	 inval = -1652490240	 outidx = 1222	 outval = -49
idx = 3291	 inval = -1652359168	 outidx = 1223	 outval = -49
idx = 3294	 inval = -1651965952	 outidx = 1224	 outval = -49
idx = 3297	 inval = -1651769344	 outidx = 1225	 outval = -49
idx = 3299	 inval = -1651507200	 outidx = 1226	 outval = -49
idx = 3302	 inval = -1651179520	 outidx = 1227	 outval = -49
idx = 3305	 inval = -1650917376	 outidx = 1228	 outval = -49
idx = 3308	 inval = -1650524160	 outidx = 1229	 outval = -49
idx = 3310	 inval = -1650262016	 outidx = 1230	 outval = -49
idx = 3316	 inval = -1649606656	 outidx = 1232	 outval = -49
idx = 3318	 inval = -1649410048	 outidx = 1233	 outval = -49
idx = 3321	 inval = -1649213440	 outidx = 1234	 outval = -49
idx = 3324	 inval = -1648820224	 outidx = 1235	 outval = -49
idx = 3326	 inval = -1648623616	 outidx = 1236	 outval = -49
idx = 3329	 inval = -1648361472	 outidx = 1237	 outval = -49
idx = 3332	 inval = -1648033792	 outidx = 1238	 outval = -49
idx = 3334	 inval = -1647837184	 outidx = 1239	 outval = -49
idx = 3337	 inval = -1647640576	 outidx = 1240	 outval = -49
idx = 3340	 inval = -1647181824	 outidx = 1241	 outval = -49
idx = 3345	 inval = -1646788608	 outidx = 1243	 outval = -49
idx = 3348	 inval = -1646395392	 outidx = 1244	 outval = -49
idx = 3351	 inval = -1646067712	 outidx = 1245	 outval = -49
idx = 3353	 inval = -1646002176	 outidx = 1246	 outval = -49
idx = 3356	 inval = -1645543424	 outidx = 1247	 outval = -49
idx = 3359	 inval = -1645346816	 outidx = 1248	 outval = -49
idx = 3361	 inval = -1645150208	 outidx = 1249	 outval = -49
idx = 3364	 inval = -1644756992	 outidx = 1250	 outval = -49
idx = 3367	 inval = -1644560384	 outidx = 1251	 outval = -49
idx = 3369	 inval = -1644363776	 outidx = 1252	 outval = -49
idx = 3375	 inval = -1643839488	 outidx = 1254	 outval = -48
idx = 3378	 inval = -1643315200	 outidx = 1255	 outval = -48
idx = 3380	 inval = -1643184128	 outidx = 1256	 outval = -48
idx = 3383	 inval = -1642921984	 outidx = 1257	 outval = -48
idx = 3386	 inval = -1642594304	 outidx = 1258	 outval = -48
idx = 3388	 inval = -1642332160	 outidx = 1259	 outval = -48
idx = 3391	 inval = -1642135552	 outidx = 1260	 outval = -48
idx = 3394	 inval = -1641676800	 outidx = 1261	 outval = -48
idx = 3396	 inval = -1641480192	 outidx = 1262	 outval = -48
idx = 3399	 inval = -1641218048	 outidx = 1263	 outval = -48
idx = 3404	 inval = -1640628224	 outidx = 1265	 outval = -48
idx = 3407	 inval = -1640497152	 outidx = 1266	 outval = -48
idx = 3410	 inval = -1639972864	 outidx = 1267	 outval = -48
idx = 3413	 inval = -1639841792	 outidx = 1268	 outval = -48
idx = 3415	 inval = -1639710720	 outidx = 1269	 outval = -48
idx = 3418	 inval = -1639251968	 outidx = 1270	 outval = -48
idx = 3421	 inval = -1639055360	 outidx = 1271	 outval = -48
idx = 3423	 inval = -1638858752	 outidx = 1272	 outval = -48
idx = 3426	 inval = -1638465536	 outidx = 1273	 outval = -48
idx = 3429	 inval = -1638268928	 outidx = 1274	 outval = -48
idx = 3434	 inval = -1637613568	 outidx = 1276	 outval = -48
idx = 3437	 inval = -1637416960	 outidx = 1277	 outval = -48
idx = 3439	 inval = -1637220352	 outidx = 1278	 outval = -48
idx = 3442	 inval = -1636761600	 outidx = 1279	 outval = -48
idx = 3445	 inval = -1636564992	 outidx = 1280	 outval = -48
idx = 3448	 inval = -1636171776	 outidx = 1281	 outval = -48
idx = 3450	 inval = -1635975168	 outidx = 1282	 outval = -48
idx = 3453	 inval = -1635713024	 outidx = 1283	 outval = -48
idx = 3456	 inval = -1635450880	 outidx = 1284	 outval = -48
idx = 3458	 inval = -1635188736	 outidx = 1285	 outval = -48
idx = 3464	 inval = -1634533376	 outidx = 1287	 outval = -48
idx = 3466	 inval = -1634467840	 outidx = 1288	 outval = -48
idx = 3469	 inval = -1634205696	 outidx = 1289	 outval = -48
idx = 3472	 inval = -1633746944	 outidx = 1290	 outval = -48
idx = 3474	 inval = -1633484800	 outidx = 1291	 outval = -48
idx = 3477	 inval = -1633353728	 outidx = 1292	 outval = -48
idx = 3480	 inval = -1632894976	 outidx = 1293	 outval = -48
idx = 3482	 inval = -1632698368	 outidx = 1294	 outval = -48
idx = 3485	 inval = -1632436224	 outidx = 1295	 outval = -48
idx = 3488	 inval = -1632108544	 outidx = 1296	 outval = -48
idx = 3493	 inval = -1631649792	 outidx = 1298	 outval = -48
idx = 3496	 inval = -1631256576	 outidx = 1299	 outval = -48
idx = 3499	 inval = -1631125504	 outidx = 1300	 outval = -48
idx = 3501	 inval = -1630928896	 outidx = 1301	 outval = -48
idx = 3504	 inval = -1630470144	 outidx = 1302	 outval = -48
idx = 3507	 inval = -1630339072	 outidx = 1303	 outval = -48
idx = 3509	 inval = -1630208000	 outidx = 1304	 outval = -48
idx = 3512	 inval = -1629749248	 outidx = 1305	 outval = -48
idx = 3515	 inval = -1629552640	 outidx = 1306	 outval = -48
idx = 3517	 inval = -1629224960	 outidx = 1307	 outval = -48
idx = 3523	 inval = -1628635136	 outidx = 1309	 outval = -48
idx = 3526	 inval = -1628241920	 outidx = 1310	 outval = -48
idx = 3528	 inval = -1628045312	 outidx = 1311	 outval = -48
idx = 3531	 inval = -1627848704	 outidx = 1312	 outval = -48
idx = 3534	 inval = -1627455488	 outidx = 1313	 outval = -48
idx = 3536	 inval = -1627258880	 outidx = 1314	 outval = -48
idx = 3539	 inval = -1627062272	 outidx = 1315	 outval = -48
idx = 3542	 inval = -1626669056	 outidx = 1316	 outval = -48
idx = 3544	 inval = -1626472448	 outidx = 1317	 outval = -48
idx = 3547	 inval = -1626275840	 outidx = 1318	 outval = -48
idx = 3552	 inval = -1625620480	 outidx = 1320	 outval = -48
idx = 3555	 inval = -1625489408	 outidx = 1321	 outval = -48
idx = 3558	 inval = -1624899584	 outidx = 1322	 outval = -48
idx = 3561	 inval = -1624834048	 outidx = 1323	 outval = -48
idx = 3563	 inval = -1624571904	 outidx = 1324	 outval = -48
idx = 3566	 inval = -1624178688	 outidx = 1325	 outval = -48
idx = 3569	 inval = -1623916544	 outidx = 1326	 outval = -48
idx = 3571	 inval = -1623785472	 outidx = 1327	 outval = -48
idx = 3574	 inval = -1623326720	 outidx = 1328	 outval = -48
idx = 3577	 inval = -1623130112	 outidx = 1329	 outval = -48
idx = 3582	 inval = -1622605824	 outidx = 1331	 outval = -48
idx = 3585	 inval = -1622409216	 outidx = 1332	 outval = -48
idx = 3587	 inval = -1622278144	 outidx = 1333	 outval = -48
idx = 3590	 inval = -1621819392	 outidx = 1334	 outval = -48
idx = 3593	 inval = -1621622784	 outidx = 1335	 outval = -48
idx = 3596	 inval = -1621229568	 outidx = 1336	 outval = -48
idx = 3598	 inval = -1620901888	 outidx = 1337	 outval = -48
idx = 3601	 inval = -1620705280	 outidx = 1338	 outval = -48
idx = 3604	 inval = -1620312064	 outidx = 1339	 outval = -48
idx = 3606	 inval = -1620115456	 outidx = 1340	 outval = -48
idx = 3612	 inval = -1619525632	 outidx = 1342	 outval = -48
idx = 3614	 inval = -1619329024	 outidx = 1343	 outval = -48
idx = 3617	 inval = -1619132416	 outidx = 1344	 outval = -48
idx = 3620	 inval = -1618739200	 outidx = 1345	 outval = -48
idx = 3622	 inval = -1618542592	 outidx = 1346	 outval = -48
idx = 3625	 inval = -1618345984	 outidx = 1347	 outval = -48
idx = 3628	 inval = -1617952768	 outidx = 1348	 outval = -48
idx = 3631	 inval = -1617690624	 outidx = 1349	 outval = -48
idx = 3633	 inval = -1617494016	 outidx = 1350	 outval = -48
idx = 3636	 inval = -1617166336	 outidx = 1351	 outval = -48
idx = 3641	 inval = -1616642048	 outidx = 1353	 outval = -48
idx = 3644	 inval = -1616248832	 outidx = 1354	 outval = -48
idx = 3647	 inval = -1616052224	 outidx = 1355	 outval = -48
idx = 3649	 inval = -1615855616	 outidx = 1356	 outval = -48
idx = 3652	 inval = -1615396864	 outidx = 1357	 outval = -48
idx = 3655	 inval = -1615265792	 outidx = 1358	 outval = -48
idx = 3657	 inval = -1615069184	 outidx = 1359	 outval = -48
idx = 3660	 inval = -1614741504	 outidx = 1360	 outval = -48
idx = 3663	 inval = -1614544896	 outidx = 1361	 outval = -48
idx = 3666	 inval = -1614151680	 outidx = 1362	 outval = -48
idx = 3671	 inval = -1613692928	 outidx = 1364	 outval = -48
idx = 3674	 inval = -1613299712	 outidx = 1365	 outval = -48
idx = 3676	 inval = -1613103104	 outidx = 1366	 outval = -48
idx = 3679	 inval = -1612906496	 outidx = 1367	 outval = -48
idx = 3682	 inval = -1612447744	 outidx = 1368	 outval = -48
idx = 3684	 inval = -1612185600	 outidx = 1369	 outval = -48
idx = 3687	 inval = -1612054528	 outidx = 1370	 outval = -48
idx = 3690	 inval = -1611595776	 outidx = 1371	 outval = -48
idx = 3692	 inval = -762576896	 outidx = 1372	 outval = -22
idx = 3695	 inval = -54853632	 outidx = 1373	 outval = -1
idx = 3701	 inval = -513081344	 outidx = 1375	 outval = -15
idx = 3703	 inval = -851378176	 outidx = 1376	 outval = -25
idx = 3706	 inval = -1249443840	 outidx = 1377	 outval = -37
idx = 3709	 inval = -1361444864	 outidx = 1378	 outval = -40
idx = 3711	 inval = -1438449664	 outidx = 1379	 outval = -42
idx = 3714	 inval = -1528037376	 outidx = 1380	 outval = -45
idx = 3717	 inval = -1553072128	 outidx = 1381	 outval = -46
idx = 3719	 inval = -1570242560	 outidx = 1382	 outval = -46
idx = 3722	 inval = -1590165504	 outidx = 1383	 outval = -47
idx = 3725	 inval = -1595604992	 outidx = 1384	 outval = -47
idx = 3730	 inval = -1603534848	 outidx = 1386	 outval = -47
idx = 3733	 inval = -1604648960	 outidx = 1387	 outval = -47
idx = 3736	 inval = -1605828608	 outidx = 1388	 outval = -47
idx = 3738	 inval = -1605894144	 outidx = 1389	 outval = -47
idx = 3741	 inval = -1606025216	 outidx = 1390	 outval = -47
idx = 3744	 inval = -1605959680	 outidx = 1391	 outval = -47
idx = 3746	 inval = -1605828608	 outidx = 1392	 outval = -47
idx = 3749	 inval = -1605828608	 outidx = 1393	 outval = -47
idx = 3752	 inval = -1605435392	 outidx = 1394	 outval = -47
idx = 3754	 inval = -1605238784	 outidx = 1395	 outval = -47
idx = 3760	 inval = -1604648960	 outidx = 1397	 outval = -47
idx = 3762	 inval = -1604452352	 outidx = 1398	 outval = -47
idx = 3765	 inval = -1604124672	 outidx = 1399	 outval = -47
idx = 3768	 inval = -1603731456	 outidx = 1400	 outval = -47
idx = 3771	 inval = -1603534848	 outidx = 1401	 outval = -47
idx = 3773	 inval = -1603338240	 outidx = 1402	 outval = -47
idx = 3776	 inval = -1602945024	 outidx = 1403	 outval = -47
idx = 3779	 inval = -1602682880	 outidx = 1404	 outval = -47
idx = 3781	 inval = -1602551808	 outidx = 1405	 outval = -47
idx = 3784	 inval = -1602158592	 outidx = 1406	 outval = -47
idx = 3789	 inval = -1601765376	 outidx = 1408	 outval = -47
idx = 3792	 inval = -1601372160	 outidx = 1409	 outval = -47
idx = 3795	 inval = -1601175552	 outidx = 1410	 outval = -47
idx = 3797	 inval = -1600978944	 outidx = 1411	 outval = -47
idx = 3800	 inval = -1600585728	 outidx = 1412	 outval = -47
idx = 3803	 inval = -1600389120	 outidx = 1413	 outval = -47
idx = 3805	 inval = -1600126976	 outidx = 1414	 outval = -47
idx = 3808	 inval = -1599668224	 outidx = 1415	 outval = -47
idx = 3811	 inval = -1599471616	 outidx = 1416	 outval = -47
idx = 3814	 inval = -1599078400	 outidx = 1417	 outval = -47
idx = 3819	 inval = -1598685184	 outidx = 1419	 outval = -47
idx = 3822	 inval = -1598357504	 outidx = 1420	 outval = -47
idx = 3824	 inval = -1598160896	 outidx = 1421	 outval = -47
idx = 3827	 inval = -1597964288	 outidx = 1422	 outval = -47
idx = 3830	 inval = -1597571072	 outidx = 1423	 outval = -47
idx = 3832	 inval = -1597374464	 outidx = 1424	 outval = -47
idx = 3835	 inval = -1597243392	 outidx = 1425	 outval = -47
idx = 3838	 inval = -1596784640	 outidx = 1426	 outval = -47
idx = 3840	 inval = -1596588032	 outidx = 1427	 outval = -47
idx = 3843	 inval = -1596325888	 outidx = 1428	 outval = -47
